405#56478元/平米#永泰花苑#浦东 三林 中环至外环##房屋户型2室1厅1厨1卫#建筑面积71.71㎡#房屋朝向南#装修情况简装#配备电梯有
565#58248元/平米#江南名邸#闵行 莘庄 外环外##房屋户型2室2厅1厨1卫#建筑面积97㎡#房屋朝向南#装修情况精装#配备电梯有
265#46853元/平米#通河四村#宝山 通河 中环至外环#近1号线通河新村站#房屋户型2室1厅1厨1卫#建筑面积56.56㎡#房屋朝向南 北#装修情况简装#配备电梯无
325#54622元/平米#金杨新村三街坊#浦东 金杨 内环至中环#近6号线云山路站#房屋户型2室1厅1厨1卫#建筑面积59.5㎡#房屋朝向南#装修情况简装#配备电梯无
325#55632元/平米#恒大小区#浦东 世博 内环至中环#近6号线东明路站#房屋户型2室1厅1厨1卫#建筑面积58.42㎡#房屋朝向南 北#装修情况简装#配备电梯无
455#71778元/平米#杜鹃园#徐汇 康健 内环至中环##房屋户型2室1厅1厨1卫#建筑面积63.39㎡#房屋朝向南#装修情况精装#配备电梯无
405#50632元/平米#锦秋花园(公寓)#宝山 上大 中环至外环##房屋户型2室1厅1厨1卫#建筑面积79.99㎡#房屋朝向南 北#装修情况精装#配备电梯无
410#62028元/平米#健安坊#徐汇 康健 内环至中环#近1号线上海南站站#房屋户型2室1厅1厨1卫#建筑面积66.1㎡#房屋朝向南#装修情况简装#配备电梯无
380#72603元/平米#牌楼路41弄#黄浦 老西门 内环内#近8号线陆家浜路站#房屋户型2室1厅1厨1卫#建筑面积52.34㎡#房屋朝向东#装修情况精装#配备电梯无
300#54885元/平米#龙柏四村#闵行 龙柏 中环至外环##房屋户型2室1厅1厨1卫#建筑面积54.66㎡#房屋朝向南#装修情况简装#配备电梯无
2350#96784元/平米#浦东星河湾#浦东 北蔡 内环至中环##房屋户型4室3厅1厨4卫#建筑面积242.81㎡#房屋朝向南#装修情况精装#配备电梯有
650#52462元/平米#万科优诗美地#闵行 七宝 外环外#近9号线中春路站#房屋户型3室2厅1厨2卫#建筑面积123.9㎡#房屋朝向南 北#装修情况精装#配备电梯无
825#72147元/平米#风度国际#闵行 金汇 中环至外环#近10号线(新江湾城-航中路)龙柏新村站#房屋户型2室2厅1厨2卫#建筑面积114.35㎡#房屋朝向南#装修情况精装#配备电梯有
102#25745元/平米#鸿宝一村(南区)#奉贤 西渡 外环外#近5号线南延伸段西渡站#房屋户型1室1厅1厨1卫#建筑面积39.62㎡#房屋朝向南#装修情况简装#配备电梯无
268#36900元/平米#星颂家园#浦东 曹路 外环外#近9号线曹路站#房屋户型2室1厅1厨1卫#建筑面积72.63㎡#房屋朝向南#装修情况毛坯#配备电梯有
738#52587元/平米#万科优诗美地#闵行 七宝 外环外#近9号线中春路站#房屋户型4室2厅1厨2卫#建筑面积140.34㎡#房屋朝向南#装修情况毛坯#配备电梯无
210#40722元/平米#寿一小区#浦东 金桥 中环至外环#近6号线五莲路站#房屋户型1室1厅1厨1卫#建筑面积51.57㎡#房屋朝向南#装修情况精装#配备电梯无
445#54342元/平米#阳光城市家园#浦东 金桥 中环至外环##房屋户型2室2厅1厨1卫#建筑面积81.89㎡#房屋朝向南#装修情况简装#配备电梯有
268#39079元/平米#上大阳光乾龙苑#宝山 大场镇 中环至外环##房屋户型2室1厅1厨1卫#建筑面积68.58㎡#房屋朝向南 北#装修情况简装#配备电梯无
530#66036元/平米#千鹤小区#徐汇 田林 内环至中环#近9号线桂林路站#房屋户型2室1厅0厨1卫#建筑面积80.26㎡#房屋朝向南#装修情况简装#配备电梯有
228#37026元/平米#桃浦十村（紫腾苑小区银杏路120弄）#普陀 桃浦 外环外#近11号线(花桥-三林)桃浦新村站#房屋户型2室1厅1厨1卫#建筑面积61.58㎡#房屋朝向南#装修情况简装#配备电梯无
605#115746元/平米#梅园五街坊#浦东 源深 内环内#近6号线源深体育中心站#房屋户型2室1厅1厨1卫#建筑面积52.27㎡#房屋朝向南#装修情况精装#配备电梯无
1400#90557元/平米#曼克顿豪庭#静安 江宁路 内环内#近7号线昌平路站#房屋户型3室2厅1厨2卫#建筑面积154.6㎡#房屋朝向南#装修情况精装#配备电梯有
305#33279元/平米#新城悠活城#嘉定 菊园新区 外环外#近11号线(嘉定北-迪士尼)嘉定西站#房屋户型2室2厅1厨1卫#建筑面积91.65㎡#房屋朝向南 北#装修情况精装#配备电梯有
235#45490元/平米#朱家门小区#浦东 金桥 中环至外环#近12号线东陆路站#房屋户型2室0厅1厨1卫#建筑面积51.66㎡#房屋朝向南#装修情况精装#配备电梯无
360#30815元/平米#旺族家园#浦东 川沙 外环外#近2号线华夏东路站#房屋户型3室2厅1厨2卫#建筑面积116.83㎡#房屋朝向南 北#装修情况精装#配备电梯无
520#71185元/平米#吉云公寓#浦东 联洋 内环内##房屋户型2室1厅1厨1卫#建筑面积73.05㎡#房屋朝向南#装修情况精装#配备电梯无
415#78450元/平米#同济新村#杨浦 鞍山 内环内#近10号线(新江湾城-虹桥火车站)同济大学站#房屋户型2室1厅1厨1卫#建筑面积52.9㎡#房屋朝向南#装修情况简装#配备电梯无
335#60307元/平米#华沁家园#徐汇 植物园 中环至外环##房屋户型1室1厅1厨1卫#建筑面积55.55㎡#房屋朝向南#装修情况精装#配备电梯有
235#24706元/平米#文怡花园#奉贤 西渡 外环外#近5号线南延伸段西渡站#房屋户型3室2厅1厨2卫#建筑面积95.12㎡#房屋朝向南#装修情况精装#配备电梯无
498#53486元/平米#毕加索小镇(一期)(公寓)#浦东 唐镇 外环外##房屋户型2室2厅1厨1卫#建筑面积93.11㎡#房屋朝向南#装修情况精装#配备电梯有
216#53852元/平米#管弄五六街坊#普陀 光新 内环至中环#近7号线岚皋路站#房屋户型1室1厅1厨1卫#建筑面积40.11㎡#房屋朝向南#装修情况精装#配备电梯无
578#85592元/平米#黄山始信苑#浦东 金杨 内环至中环#近6号线云山路站#房屋户型2室1厅1厨1卫#建筑面积67.53㎡#房屋朝向南#装修情况精装#配备电梯无
339#42519元/平米#高境一村#宝山 高境 中环至外环#近3号线殷高西路站#房屋户型3室1厅1厨1卫#建筑面积79.73㎡#房屋朝向南 北#装修情况精装#配备电梯无
309#51100元/平米#虹梅路2759弄#闵行 金虹桥 中环至外环#近9号线漕河泾开发区站#房屋户型2室1厅1厨1卫#建筑面积60.47㎡#房屋朝向南#装修情况简装#配备电梯无
555#55357元/平米#美岸栖庭(公寓)#宝山 高境 中环至外环#近3号线长江南路站#房屋户型2室2厅1厨1卫#建筑面积100.26㎡#房屋朝向南#装修情况精装#配备电梯有
199.8#33745元/平米#九峰小区#松江 松江老城 外环外#近9号线松江体育中心站#房屋户型2室1厅0厨1卫#建筑面积59.21㎡#房屋朝向南#装修情况精装#配备电梯无
285#56604元/平米#虹一小区#长宁 虹桥 内环至中环#近10号线(新江湾城-虹桥火车站)宋园路站#房屋户型2室1厅1厨1卫#建筑面积50.35㎡#房屋朝向南 北#装修情况简装#配备电梯无
808#90787元/平米#证大宽域#浦东 源深 内环内#近6号线源深体育中心站#房屋户型2室2厅1厨1卫#建筑面积89㎡#房屋朝向西南#装修情况精装#配备电梯有
212#46584元/平米#万康家园#虹口 江湾镇 中环至外环##房屋户型2室1厅1厨1卫#建筑面积45.51㎡#房屋朝向南 北#装修情况精装#配备电梯无
303#65813元/平米#东南新村(浦东)#浦东 陆家嘴 内环内#近9号线商城路站#房屋户型2室1厅1厨1卫#建筑面积46.04㎡#房屋朝向南#装修情况精装#配备电梯无
228#29530元/平米#崧泽华城佳福雅苑（四区）#青浦 赵巷 #近17号线汇金路站#房屋户型2室1厅1厨1卫#建筑面积77.21㎡#房屋朝向南#装修情况简装#配备电梯有
206#42873元/平米#朱行三村#闵行 梅陇 中环至外环##房屋户型1室1厅1厨1卫#建筑面积48.05㎡#房屋朝向南#装修情况精装#配备电梯无
477#36321元/平米#绿洲香岛花园#松江 莘闵别墅 外环外##房屋户型2室2厅1厨2卫#建筑面积131.33㎡#房屋朝向南 北#装修情况精装#配备电梯有
315#42186元/平米#嘉善坊#嘉定 丰庄 中环至外环##房屋户型3室1厅1厨1卫#建筑面积74.67㎡#房屋朝向南 北#装修情况简装#配备电梯无
252#55434元/平米#曹杨三村(兰岭园)#普陀 曹杨 内环至中环#近11号线(花桥-三林)枫桥路站#房屋户型2室0厅1厨1卫#建筑面积45.46㎡#房屋朝向南 北#装修情况精装#配备电梯无
665#58008元/平米#中城绿苑#闵行 春申 外环外##房屋户型3室2厅1厨2卫#建筑面积114.64㎡#房屋朝向南#装修情况精装#配备电梯有
348#52760元/平米#培花久远公寓#浦东 北蔡 内环至中环#近2号线龙阳路站#房屋户型2室1厅1厨1卫#建筑面积65.96㎡#房屋朝向南#装修情况精装#配备电梯无
373#38569元/平米#合生城邦四街坊#闵行 老闵行 ##房屋户型2室2厅1厨1卫#建筑面积96.71㎡#房屋朝向南#装修情况精装#配备电梯有
352#49944元/平米#车站新村(普陀)#普陀 真如 内环至中环#近11号线(花桥-三林)上海西站站#房屋户型2室1厅1厨1卫#建筑面积70.48㎡#房屋朝向南#装修情况简装#配备电梯有
1520#105593元/平米#东方巴黎#徐汇 衡山路 内环内#近1号线陕西南路站#房屋户型3室2厅0厨2卫#建筑面积143.95㎡#房屋朝向南#装修情况精装#配备电梯有
395#51226元/平米#浦江东旭公寓(669弄1-109号)#浦东 金桥 中环至外环#近6号线东靖路站#房屋户型2室2厅1厨1卫#建筑面积77.11㎡#房屋朝向南#装修情况精装#配备电梯有
408#78326元/平米#三佳花苑#闵行 七宝 外环外#近9号线星中路站#房屋户型2室1厅1厨1卫#建筑面积52.09㎡#房屋朝向南#装修情况精装#配备电梯无
445#50771元/平米#金地格林世界(格林公馆)#嘉定 南翔 外环外##房屋户型3室2厅1厨1卫#建筑面积87.65㎡#房屋朝向南#装修情况精装#配备电梯有
368#55322元/平米#工农三村#杨浦 中原 中环至外环#近8号线市光路站#房屋户型2室1厅1厨1卫#建筑面积66.52㎡#房屋朝向南#装修情况精装#配备电梯无
399#47614元/平米#保利叶上海(二期)#宝山 顾村 ##房屋户型3室2厅1厨1卫#建筑面积83.8㎡#房屋朝向南#装修情况精装#配备电梯有
775#84839元/平米#海逸公寓#长宁 天山 内环至中环#近2号线威宁路站#房屋户型2室2厅1厨1卫#建筑面积91.35㎡#房屋朝向南#装修情况简装#配备电梯有
400#44944元/平米#明天华城#浦东 周浦 外环外##房屋户型2室2厅1厨1卫#建筑面积89㎡#房屋朝向南#装修情况精装#配备电梯有
565#62806元/平米#江南星城(一期)#闵行 古美 中环至外环#近12号线顾戴路站#房屋户型2室2厅1厨1卫#建筑面积89.96㎡#房屋朝向南#装修情况精装#配备电梯无
361#56959元/平米#绿地崴廉公寓#浦东 高行 中环至外环##房屋户型1室1厅1厨1卫#建筑面积63.38㎡#房屋朝向南#装修情况精装#配备电梯有
438#49938元/平米#香楠小区#浦东 张江 内环至中环#近2号线广兰路站#房屋户型3室1厅1厨1卫#建筑面积87.71㎡#房屋朝向南#装修情况精装#配备电梯无
570#60273元/平米#新空间家园#闵行 莘庄 外环外##房屋户型2室2厅1厨1卫#建筑面积94.57㎡#房屋朝向南#装修情况简装#配备电梯无
778#57068元/平米#名都城(公寓)#闵行 金虹桥 内环至中环##房屋户型3室2厅1厨2卫#建筑面积136.33㎡#房屋朝向南#装修情况精装#配备电梯有
768#72406元/平米#瑞虹新城(一期)#虹口 临平路 内环内#近4号线临平路站#房屋户型3室2厅1厨2卫#建筑面积106.07㎡#房屋朝向南 北#装修情况简装#配备电梯有
315#36005元/平米#潼港七村#浦东 外高桥 中环至外环#近6号线港城路站#房屋户型3室1厅1厨1卫#建筑面积87.49㎡#房屋朝向南#装修情况简装#配备电梯无
280#84236元/平米#瞿溪路904弄#黄浦 五里桥 内环内#近4号线鲁班路站#房屋户型1室0厅1厨1卫#建筑面积33.24㎡#房屋朝向南#装修情况毛坯#配备电梯无
245#25943元/平米#博佳花园#浦东 惠南 外环外##房屋户型2室2厅1厨1卫#建筑面积94.44㎡#房屋朝向南 北#装修情况简装#配备电梯无
273#35733元/平米#银华苑(浦东)#浦东 川沙 外环外#近2号线华夏东路站#房屋户型2室1厅0厨1卫#建筑面积76.4㎡#房屋朝向南#装修情况精装#配备电梯无
208#40785元/平米#园西小区#浦东 川沙 外环外#近2号线川沙站#房屋户型2室1厅1厨1卫#建筑面积51㎡#房屋朝向南#装修情况简装#配备电梯无
386#45958元/平米#盛源花园#闵行 梅陇 中环至外环#近1号线外环路站#房屋户型2室1厅1厨1卫#建筑面积83.99㎡#房屋朝向南#装修情况精装#配备电梯无
208#46763元/平米#仙都绿苑#浦东 金杨 内环至中环##房屋户型1室1厅1厨1卫#建筑面积44.48㎡#房屋朝向西北#装修情况精装#配备电梯有
418#40512元/平米#嘉和阳光城#松江 九亭 外环外#近9号线九亭站#房屋户型2室2厅1厨1卫#建筑面积103.18㎡#房屋朝向南#装修情况精装#配备电梯有
455#66677元/平米#中环和润苑#杨浦 周家嘴路 内环至中环#近12号线爱国路站#房屋户型2室1厅1厨1卫#建筑面积68.24㎡#房屋朝向南#装修情况简装#配备电梯有
292#75258元/平米#蒙西小区#黄浦 五里桥 内环内#近9号线马当路站#房屋户型1室1厅1厨1卫#建筑面积38.8㎡#房屋朝向南#装修情况简装#配备电梯无
990#90271元/平米#海洲丽园#黄浦 蓬莱公园 内环内#近8号线陆家浜路站#房屋户型2室2厅1厨1卫#建筑面积109.67㎡#房屋朝向南 北#装修情况精装#配备电梯有
1070#104066元/平米#圣和静安公馆#静安 西藏北路 内环内#近2号线静安寺站#房屋户型3室2厅1厨1卫#建筑面积102.82㎡#房屋朝向南 西#装修情况精装#配备电梯有
375#50289元/平米#虹鹿花苑#闵行 金虹桥 中环至外环#近10号线(新江湾城-航中路)龙溪路站#房屋户型2室1厅1厨1卫#建筑面积74.57㎡#房屋朝向南#装修情况精装#配备电梯无
930#83716元/平米#中海馨园#徐汇 康健 内环至中环#近1号线漕宝路站#房屋户型2室2厅1厨1卫#建筑面积111.09㎡#房屋朝向南#装修情况精装#配备电梯有
305#65946元/平米#辽源一村#杨浦 鞍山 内环内#近8号线鞍山新村站#房屋户型2室1厅1厨1卫#建筑面积46.25㎡#房屋朝向南#装修情况简装#配备电梯无
577#54990元/平米#东源名都#浦东 高行 中环至外环#近12号线金京路站#房屋户型2室2厅1厨1卫#建筑面积104.93㎡#房屋朝向南#装修情况精装#配备电梯有
580#79409元/平米#东晶国际公寓#浦东 源深 内环内#近6号线源深体育中心站#房屋户型1室2厅1厨1卫#建筑面积73.04㎡#房屋朝向东南#装修情况精装#配备电梯有
608#58066元/平米#意和家园#虹口 凉城 内环至中环##房屋户型2室2厅1厨1卫#建筑面积104.71㎡#房屋朝向南 北#装修情况简装#配备电梯有
1060#78659元/平米#延安嘉苑#长宁 新华路 内环内##房屋户型3室2厅1厨2卫#建筑面积134.76㎡#房屋朝向南#装修情况精装#配备电梯有
610#113806元/平米#雾晓大楼#黄浦 世博滨江 内环至中环#近4号线西藏南路站#房屋户型1室1厅1厨1卫#建筑面积53.6㎡#房屋朝向南#装修情况简装#配备电梯有
980#75298元/平米#阳城贵都#静安 阳城 内环至中环#近7号线行知路站#房屋户型3室2厅1厨2卫#建筑面积130.15㎡#房屋朝向南#装修情况精装#配备电梯有
420#42212元/平米#高行馨苑#浦东 高行 中环至外环##房屋户型3室2厅1厨1卫#建筑面积99.5㎡#房屋朝向南#装修情况简装#配备电梯无
